id,name,line_id,prefecture_id
6085,木曽川堤,286,23
6086,笠松,286,21
6087,岐南,286,21
6088,茶所,286,21
6089,加納,286,21
6090,名鉄岐阜,286,21
6091,国府,287,23
6092,八幡,287,23
6093,諏訪町,287,23
6094,稲荷口,287,23
6095,豊川稲荷,287,23
6096,新安城,288,23
6097,北安城,288,23
6098,南安城,288,23
6099,碧海古井,288,23
6100,堀内公園,288,23
6101,桜井,288,23
6102,南桜井,288,23
6103,米津,288,23
6104,桜町前,288,23
6105,西尾口,288,23
6106,西尾,288,23
6107,福地,288,23
6108,鎌谷,288,23
6109,上横須賀,288,23
6110,三河荻原,288,23
6111,吉良吉田,288,23
6112,吉良吉田,289,23
6113,三河鳥羽,289,23
6114,西幡豆,289,23
6115,東幡豆,289,23
6116,こどもの国,289,23
6117,西浦,289,23
6118,形原,289,23
6119,三河鹿島,289,23
6120,蒲郡競艇場前,289,23
6121,蒲郡,289,23
6122,碧南,290,23
6123,碧南中央,290,23
6124,新川町,290,23
6125,北新川,290,23
6126,高浜港,290,23
6127,三河高浜,290,23
6128,吉浜,290,23
6129,小垣江,290,23
6130,刈谷市,290,23
6131,刈谷,290,23
6132,重原,290,23
6133,知立,290,23
6134,三河知立,290,23
6135,三河八橋,290,23
6136,若林,290,23
6137,竹村,290,23
6138,土橋,290,23
6139,上挙母,290,23
6140,豊田市,290,23
6141,梅坪,290,23
6142,越戸,290,23
6143,平戸橋,290,23
6144,猿投,290,23
6145,豊田市,291,23
6146,梅坪,291,23
6147,上豊田,291,23
6148,浄水,291,23
6149,三好ヶ丘,291,23
6150,黒笹,291,23
6151,米野木,291,23
6152,日進,291,23
6153,赤池,291,23
6154,常滑,292,23
6155,りんくう常滑,292,23
6156,中部国際空港,292,23
6157,名鉄名古屋,293,23
6158,山王,293,23
6159,金山,293,23
6160,神宮前,293,23
6161,豊田本町,293,23
6162,道徳,293,23
6163,大江,293,23
6164,大同町,293,23
6165,柴田,293,23
6166,名和,293,23
6167,聚楽園,293,23
6168,新日鉄前,293,23
6169,太田川,293,23
6170,尾張横須賀,293,23
6171,寺本,293,23
6172,朝倉,293,23
6173,古見,293,23
6174,長浦,293,23
6175,日長,293,23
6176,新舞子,293,23
6177,大野町,293,23
6178,西ノ口,293,23
6179,蒲池,293,23
6180,榎戸,293,23
6181,多屋,293,23
6182,常滑,293,23
6183,太田川,294,23
6184,高横須賀,294,23
6185,加木屋中ノ池,294,23
6186,南加木屋,294,23
6187,八幡新田,294,23
6188,巽ヶ丘,294,23
6189,白沢,294,23
6190,坂部,294,23
6191,阿久比,294,23
6192,椋岡,294,23
6193,植大,294,23
6194,半田口,294,23
6195,住吉町,294,23
6196,知多半田,294,23
6197,成岩,294,23
6198,青山,294,23
6199,上ゲ,294,23
6200,知多武豊,294,23
6201,富貴,294,23
6202,布土,294,23
6203,河和口,294,23
6204,河和,294,23
6205,富貴,295,23
6206,上野間,295,23
6207,美浜緑苑,295,23
6208,知多奥田,295,23
6209,野間,295,23
6210,内海,295,23
6211,大江,296,23
6212,東名古屋港,296,23
6213,栄町,297,23
6214,東大手,297,23
6215,清水,297,23
6216,尼ヶ坂,297,23
6217,森下,297,23
6218,大曽根,297,23
6219,矢田,297,23
6220,守山自衛隊前,297,23
6221,瓢箪山,297,23
6222,小幡,297,23
6223,喜多山,297,23
6224,大森・金城学院前,297,23
6225,印場,297,23
6226,旭前,297,23
6227,尾張旭,297,23
6228,三郷,297,23
6229,水野,297,23
6230,新瀬戸,297,23
6231,瀬戸市役所前,297,23
6232,尾張瀬戸,297,23
6233,須ヶ口,298,23
6234,甚目寺,298,23
6235,七宝,298,23
6236,木田,298,23
6237,青塚,298,23
6238,勝幡,298,23
6239,藤浪,298,23
6240,津島,298,23
6241,弥富,299,23
6242,弥富口,299,23
6243,五ノ三,299,23
6244,佐屋,299,23
6245,日比野,299,23
6246,津島,299,23
6247,町方,299,23
6248,六輪,299,23
6249,渕高,299,23
6250,丸渕,299,23
6251,上丸渕,299,23
6252,森上,299,23
6253,山崎,299,23
6254,玉野,299,23
6255,萩原,299,23
6256,二子,299,23
6257,苅安賀,299,23
6258,観音寺,299,23
6259,名鉄一宮,299,23
6260,西一宮,299,23
6261,開明,299,23
6262,奥町,299,23
6263,玉ノ井,299,23
6264,名鉄名古屋,300,23
6265,栄生,300,23
6266,東枇杷島,300,23
6267,下小田井,300,23
6268,中小田井,300,23
6269,上小田井,300,23
6270,西春,300,23
6271,徳重・名古屋芸大,300,23
6272,大山寺,300,23
6273,岩倉,300,23
6274,石仏,300,23
6275,布袋,300,23
6276,江南,300,23
6277,柏森,300,23
6278,扶桑,300,23
6279,木津用水,300,23
6280,犬山口,300,23
6281,犬山,300,23
6282,犬山遊園,300,23
6283,新鵜沼,300,21
6284,新鵜沼,301,21
6285,鵜沼宿,301,21
6286,羽場,301,21
6287,苧ヶ瀬,301,21
6288,名電各務原,301,21
6289,二十軒,301,21
6290,三柿野,301,21
6291,六軒,301,21
6292,各務原市役所前,301,21
6293,市民公園前,301,21
6294,新那加,301,21
6295,新加納,301,21
6296,高田橋,301,21
6297,手力,301,21
6298,切通,301,21
6299,細畑,301,21
6300,田神,301,21
6301,名鉄岐阜,301,21
6302,犬山,302,23
6303,富岡前,302,23
6304,善師野,302,23
6305,西可児,302,21
6306,可児川,302,21
6307,日本ライン今渡,302,21
6308,新可児,302,21
6309,明智,302,21
6310,顔戸,302,21
6311,御嵩口,302,21
6312,御嵩,302,21
6313,上飯田,303,23
6314,味鋺,303,23
6315,味美,303,23
6316,春日井,303,23
6317,牛山,303,23
6318,間内,303,23
6319,小牧口,303,23
6320,小牧,303,23
6321,小牧原,303,23
6322,味岡,303,23
6323,田県神社前,303,23
6324,楽田,303,23
6325,羽黒,303,23
6326,犬山,303,23
6327,犬山遊園,304,23
6328,成田山,304,23
6329,動物園,304,23
6330,笠松,305,21
6331,西笠松,305,21
6332,柳津,305,21
6333,南宿,305,21
6334,須賀,305,21
6335,不破一色,305,21
6336,竹鼻,305,21
6337,羽島市役所前,305,21
6338,江吉良,305,21
6339,江吉良,306,21
6340,新羽島,306,21
6341,大阪難波,307,27
6342,近鉄日本橋,307,27
6343,大阪上本町,307,27
6344,鶴橋,307,27
6345,今里,307,27
6346,布施,307,27
6347,大和西大寺,308,29
6348,尼ヶ辻,308,29
6349,西ノ京,308,29
6350,九条,308,29
6351,近鉄郡山,308,29
6352,筒井,308,29
6353,平端,308,29
6354,ファミリー公園前,308,29
6355,結崎,308,29
6356,石見,308,29
6357,田原本,308,29
6358,笠縫,308,29
6359,新ノ口,308,29
6360,大和八木,308,29
6361,八木西口,308,29
6362,畝傍御陵前,308,29
6363,橿原神宮前,308,29
6364,大阪阿部野橋,309,27
6365,河堀口,309,27
6366,北田辺,309,27
6367,今川,309,27
6368,針中野,309,27
6369,矢田,309,27
6370,河内天美,309,27
6371,布忍,309,27
6372,高見ノ里,309,27
6373,河内松原,309,27
6374,恵我ノ荘,309,27
6375,高鷲,309,27
6376,藤井寺,309,27
6377,土師ノ里,309,27
6378,道明寺,309,27
6379,古市,309,27
6380,駒ヶ谷,309,27
6381,上ノ太子,309,27
6382,二上山,309,29
6383,二上神社口,309,29
6384,当麻寺,309,29
6385,磐城,309,29
6386,尺土,309,29
6387,高田市,309,29
6388,浮孔,309,29
6389,坊城,309,29
6390,橿原神宮西口,309,29
6391,橿原神宮前,309,29
6392,桑名,310,24
6393,播磨,310,24
6394,下深谷,310,24
6395,下野代,310,24
6396,多度,310,24
6397,美濃松山,310,21
6398,石津,310,21
6399,美濃山崎,310,21
6400,駒野,310,21
6401,美濃津屋,310,21
6402,養老,310,21
6403,美濃高田,310,21
6404,烏江,310,21
6405,大外羽,310,21
6406,友江,310,21
6407,美濃青柳,310,21
6408,西大垣,310,21
6409,大垣,310,21
6410,室,310,21
6411,北大垣,310,21
6412,東赤坂,310,21
6413,広神戸,310,21
6414,北神戸,310,21
6415,池野,310,21
6416,北池野,310,21
6417,美濃本郷,310,21
6418,揖斐,310,21
6419,大阪上本町,311,27
6420,鶴橋,311,27
6421,今里,311,27
6422,布施,311,27
6423,俊徳道,311,27
6424,長瀬,311,27
6425,弥刀,311,27
6426,久宝寺口,311,27
6427,近鉄八尾,311,27
6428,河内山本,311,27
6429,高安,311,27
6430,恩智,311,27
6431,法善寺,311,27
6432,堅下,311,27
6433,安堂,311,27
6434,河内国分,311,27
6435,大阪教育大前,311,27
6436,関屋,311,29
6437,二上,311,29
6438,近鉄下田,311,29
6439,五位堂,311,29
6440,築山,311,29
6441,大和高田,311,29
6442,松塚,311,29
6443,真菅,311,29
6444,大和八木,311,29
6445,耳成,311,29
6446,大福,311,29
6447,桜井,311,29
6448,大和朝倉,311,29
6449,長谷寺,311,29
6450,榛原,311,29
6451,室生口大野,311,29
6452,三本松,311,29
6453,赤目口,311,24
6454,名張,311,24
6455,桔梗が丘,311,24
6456,美旗,311,24
6457,伊賀神戸,311,24
6458,青山町,311,24
6459,伊賀上津,311,24
6460,西青山,311,24
6461,東青山,311,24
6462,榊原温泉口,311,24
6463,大三,311,24
6464,伊勢石橋,311,24
6465,川合高岡,311,24
6466,伊勢中川,311,24
6467,伊賀上野,312,24
6468,新居,312,24
6469,西大手,312,24
6470,上野市,312,24
6471,広小路,312,24
6472,茅町,312,24
6473,桑町,312,24
6474,猪田道,312,24
6475,市部,312,24
6476,依那古,312,24
6477,丸山,312,24
6478,上林,312,24
6479,比土,312,24
6480,伊賀神戸,312,24
6481,橿原神宮前,313,29
6482,岡寺,313,29
6483,飛鳥,313,29
6484,壺阪山,313,29
6485,市尾,313,29
6486,葛,313,29
6487,吉野口,313,29
6488,薬水,313,29
6489,福神,313,29
6490,大阿太,313,29
6491,下市口,313,29
6492,越部,313,29
6493,六田,313,29
6494,大和上市,313,29
6495,吉野神宮,313,29
6496,吉野,313,29
6497,近鉄四日市,314,24
6498,中川原,314,24
6499,伊勢松本,314,24
6500,伊勢川島,314,24
6501,高角,314,24
6502,桜,314,24
6503,菰野,314,24
6504,中菰野,314,24
6505,大羽根園,314,24
6506,湯の山温泉,314,24
6507,伊勢中川,315,24
6508,伊勢中原,315,24
6509,松ヶ崎,315,24
6510,松阪,315,24
6511,東松阪,315,24
6512,櫛田,315,24
6513,漕代,315,24
6514,斎宮,315,24
6515,明星,315,24
6516,明野,315,24
6517,小俣,315,24
6518,宮町,315,24
6519,伊勢市,315,24
6520,宇治山田,315,24
6521,宇治山田,316,24
6522,五十鈴川,316,24
6523,朝熊,316,24
6524,池の浦,316,24
6525,鳥羽,316,24
6526,平端,317,29
6527,二階堂,317,29
6528,前栽,317,29
6529,天理,317,29
6530,道明寺,318,27
6531,柏原南口,318,27
6532,柏原,318,27
6533,あすなろう四日市,319,24
6534,赤堀,319,24
6535,日永,319,24
6536,南日永,319,24
6537,泊,319,24
6538,追分,319,24
6539,小古曽,319,24
6540,内部,319,24
6541,あすなろう四日市,320,24
6542,赤堀,320,24
6543,日永,320,24
6544,西日野,320,24
6545,鳥羽,321,24
6546,中之郷,321,24
6547,志摩赤崎,321,24
6548,船津,321,24
6549,加茂,321,24
6550,松尾,321,24
6551,白木,321,24
6552,五知,321,24
6553,沓掛,321,24
6554,上之郷,321,24
6555,志摩磯部,321,24
6556,穴川,321,24
6557,志摩横山,321,24
6558,鵜方,321,24
6559,志摩神明,321,24
6560,賢島,321,24
6561,生駒,322,29
6562,菜畑,322,29
6563,一分,322,29
6564,南生駒,322,29
6565,萩の台,322,29
6566,東山,322,29
6567,元山上口,322,29
6568,平群,322,29
6569,竜田川,322,29
6570,勢野北口,322,29
6571,信貴山下,322,29
6572,王寺,322,29
6573,西田原本,323,29
6574,黒田,323,29
6575,但馬,323,29
6576,箸尾,323,29
6577,池部,323,29
6578,佐味田川,323,29
6579,大輪田,323,29
6580,新王寺,323,29
6581,尺土,324,29
6582,近鉄新庄,324,29
6583,忍海,324,29
6584,近鉄御所,324,29
6585,伊勢若松,325,24
6586,柳,325,24
6587,鈴鹿市,325,24
6588,三日市,325,24
6589,平田町,325,24
6590,布施,326,27
6591,河内永和,326,27
6592,河内小阪,326,27
6593,八戸ノ里,326,27
6594,若江岩田,326,27
6595,河内花園,326,27
6596,東花園,326,27
6597,瓢箪山,326,27
6598,枚岡,326,27
6599,額田,326,27
6600,石切,326,27
6601,生駒,326,29
6602,東生駒,326,29
6603,富雄,326,29
6604,学園前,326,29
6605,菖蒲池,326,29
6606,大和西大寺,326,29
6607,新大宮,326,29
6608,近鉄奈良,326,29
6609,河内山本,327,27
6610,服部川,327,27
6611,信貴山口,327,27
6612,古市,328,27
6613,喜志,328,27
6614,富田林,328,27
6615,富田林西口,328,27
6616,川西,328,27
6617,滝谷不動,328,27
6618,汐ノ宮,328,27
6619,河内長野,328,27
6620,長田,329,27
6621,荒本,329,27
6622,吉田,329,27
6623,新石切,329,27
6624,生駒,329,29
6625,白庭台,329,29
6626,学研北生駒,329,29
6627,学研奈良登美ヶ丘,329,29
6628,信貴山口,330,27
6629,高安山,330,27
6630,京都,331,26
6631,東寺,331,26
6632,十条,331,26
6633,上鳥羽口,331,26
6634,竹田,331,26
6635,伏見,331,26
6636,近鉄丹波橋,331,26
6637,桃山御陵前,331,26
6638,向島,331,26
6639,小倉,331,26
6640,伊勢田,331,26
6641,大久保,331,26
6642,久津川,331,26
6643,寺田,331,26
6644,富野荘,331,26
6645,新田辺,331,26
6646,興戸,331,26
6647,三山木,331,26
6648,近鉄宮津,331,26
6649,狛田,331,26
6650,新祝園,331,26
6651,木津川台,331,26
6652,山田川,331,26
6653,高の原,331,29
6654,平城,331,29
6655,大和西大寺,331,29
6656,新大宮,331,29
6657,近鉄奈良,331,29
6658,鳥居前,332,29
6659,宝山寺,332,29
6660,梅屋敷,332,29
6661,霞ヶ丘,332,29
6662,生駒山上,332,29
6663,近鉄名古屋,333,23
6664,米野,333,23
6665,黄金,333,23
6666,烏森,333,23
6667,近鉄八田,333,23
6668,伏屋,333,23
6669,戸田,333,23
6670,近鉄蟹江,333,23
6671,富吉,333,23
6672,佐古木,333,23
6673,近鉄弥富,333,23
6674,近鉄長島,333,24
6675,桑名,333,24
6676,益生,333,24
6677,伊勢朝日,333,24
6678,川越富洲原,333,24
6679,近鉄富田,333,24
6680,霞ヶ浦,333,24
6681,阿倉川,333,24
6682,川原町,333,24
6683,近鉄四日市,333,24
6684,新正,333,24
6685,海山道,333,24
6686,塩浜,333,24
6687,北楠,333,24
6688,楠,333,24
6689,長太ノ浦,333,24
6690,箕田,333,24
6691,伊勢若松,333,24
6692,千代崎,333,24
6693,白子,333,24
6694,鼓ヶ浦,333,24
6695,磯山,333,24
6696,千里,333,24
6697,豊津上野,333,24
6698,白塚,333,24
6699,高田本山,333,24
6700,江戸橋,333,24
6701,津,333,24
6702,津新町,333,24
6703,南が丘,333,24
6704,久居,333,24
6705,桃園,333,24
6706,伊勢中川,333,24
6707,難波,334,27
6708,新今宮,334,27
6709,天下茶屋,334,27
6710,岸里玉出,334,27
6711,粉浜,334,27
6712,住吉大社,334,27
6713,住ノ江,334,27
6714,七道,334,27
6715,堺,334,27
6716,湊,334,27
6717,石津川,334,27
6718,諏訪ノ森,334,27
6719,浜寺公園,334,27
6720,羽衣,334,27
6721,高石,334,27
6722,北助松,334,27
6723,松ノ浜,334,27
6724,泉大津,334,27
6725,忠岡,334,27
6726,春木,334,27
6727,和泉大宮,334,27
6728,岸和田,334,27
6729,蛸地蔵,334,27
6730,貝塚,334,27
6731,二色浜,334,27
6732,鶴原,334,27
6733,井原里,334,27
6734,泉佐野,334,27
6735,羽倉崎,334,27
6736,吉見ノ里,334,27
6737,岡田浦,334,27
6738,樽井,334,27
6739,尾崎,334,27
6740,鳥取ノ荘,334,27
6741,箱作,334,27
6742,淡輪,334,27
6743,みさき公園,334,27
6744,孝子,334,27
6745,和歌山大学前,334,30
6746,紀ノ川,334,30
6747,和歌山市,334,30
6748,泉佐野,335,27
6749,りんくうタウン,335,27
6750,関西空港,335,27
6751,和歌山市,336,30
6752,和歌山港,336,30
6753,羽衣,337,27
6754,伽羅橋,337,27
6755,高師浜,337,27
6756,和歌山市,338,30
6757,紀ノ川,338,30
6758,東松江,338,30
6759,中松江,338,30
6760,八幡前,338,30
6761,西ノ庄,338,30
6762,二里ヶ浜,338,30
6763,磯ノ浦,338,30
6764,加太,338,30
6765,みさき公園,339,27
6766,深日町,339,27
6767,深日港,339,27
6768,多奈川,339,27
6769,難波,340,27
6770,今宮戎,340,27
6771,新今宮,340,27
6772,萩ノ茶屋,340,27
6773,天下茶屋,340,27
6774,岸里玉出,340,27
6775,帝塚山,340,27
6776,住吉東,340,27
6777,沢ノ町,340,27
6778,我孫子前,340,27
6779,浅香山,340,27
6780,堺東,340,27
6781,三国ヶ丘,340,27
6782,百舌鳥八幡,340,27
6783,中百舌鳥,340,27
6784,白鷺,340,27
6785,初芝,340,27
6786,萩原天神,340,27
6787,北野田,340,27
6788,狭山,340,27
6789,大阪狭山市,340,27
6790,金剛,340,27
6791,滝谷,340,27
6792,千代田,340,27
6793,河内長野,340,27
6794,三日市町,340,27
6795,美加の台,340,27
6796,千早口,340,27
6797,天見,340,27
6798,紀見峠,340,30
6799,林間田園都市,340,30
6800,御幸辻,340,30
6801,橋本,340,30
6802,紀伊清水,340,30
6803,学文路,340,30
6804,九度山,340,30
6805,高野下,340,30
6806,下古沢,340,30
6807,上古沢,340,30
6808,紀伊細川,340,30
6809,紀伊神谷,340,30
6810,極楽橋,340,30
6811,極楽橋,341,30
6812,高野山,341,30
6813,汐見橋,342,27
6814,芦原町,342,27
6815,木津川,342,27
6816,津守,342,27
6817,西天下茶屋,342,27
6818,岸里玉出,342,27
6819,出町柳,343,26
6820,神宮丸太町,343,26
6821,三条,343,26
6822,祇園四条,343,26
6823,清水五条,343,26
6824,七条,343,26
6825,東福寺,343,26
6826,鳥羽街道,343,26
6827,伏見稲荷,343,26
6828,龍谷大前深草,343,26
6829,藤森,343,26
6830,墨染,343,26
6831,丹波橋,343,26
6832,伏見桃山,343,26
6833,中書島,343,26
6834,淀,343,26
6835,石清水八幡宮,343,26
6836,橋本,343,26
6837,樟葉,343,27
6838,牧野,343,27
6839,御殿山,343,27
6840,枚方市,343,27
6841,枚方公園,343,27
6842,光善寺,343,27
6843,香里園,343,27
6844,寝屋川市,343,27
6845,萱島,343,27
6846,大和田,343,27
6847,古川橋,343,27
6848,門真市,343,27
6849,西三荘,343,27
6850,守口市,343,27
6851,土居,343,27
6852,滝井,343,27
6853,千林,343,27
6854,森小路,343,27
6855,関目,343,27
6856,野江,343,27
6857,京橋,343,27
6858,天満橋,343,27
6859,北浜,343,27
6860,淀屋橋,343,27
6861,中書島,344,26
6862,観月橋,344,26
6863,桃山南口,344,26
6864,六地蔵,344,26
6865,木幡,344,26
6866,黄檗,344,26
6867,三室戸,344,26
6868,宇治,344,26
6869,枚方市,345,27
6870,宮之阪,345,27
6871,星ヶ丘,345,27
6872,村野,345,27
6873,郡津,345,27
6874,交野市,345,27
6875,河内森,345,27
6876,私市,345,27
6877,出町柳,346,26
6878,神宮丸太町,346,26
6879,三条,346,26
6880,ケーブル八幡宮口,347,26
6881,ケーブル八幡宮山上,347,26
6882,石山寺,348,25
6883,唐橋前,348,25
6884,京阪石山,348,25
6885,粟津,348,25
6886,瓦ヶ浜,348,25
6887,中ノ庄,348,25
6888,膳所本町,348,25
6889,錦,348,25
6890,京阪膳所,348,25
6891,石場,348,25
6892,島ノ関,348,25
6893,びわ湖浜大津,348,25
6894,三井寺,348,25
6895,大津市役所前,348,25
6896,京阪大津京,348,25
6897,近江神宮前,348,25
6898,南滋賀,348,25
6899,滋賀里,348,25
6900,穴太,348,25
6901,松ノ馬場,348,25
6902,坂本比叡山口,348,25
6903,御陵,349,26
6904,京阪山科,349,26
6905,四宮,349,26
6906,追分,349,25
6907,大谷,349,25
6908,上栄町,349,25
6909,びわ湖浜大津,349,25
6910,天満橋,350,27
6911,なにわ橋,350,27
6912,大江橋,350,27
6913,渡辺橋,350,27
6914,中之島,350,27
6915,大阪梅田,351,27
6916,中津,351,27
6917,十三,351,27
6918,神崎川,351,27
6919,園田,351,28
6920,塚口,351,28
6921,武庫之荘,351,28
6922,西宮北口,351,28
6923,夙川,351,28
6924,芦屋川,351,28
6925,岡本,351,28
6926,御影,351,28
6927,六甲,351,28
6928,王子公園,351,28
6929,春日野道,351,28
6930,神戸三宮,351,28
6931,大阪梅田,352,27
6932,中津,352,27
6933,十三,352,27
6934,三国,352,27
6935,庄内,352,27
6936,服部天神,352,27
6937,曽根,352,27
6938,岡町,352,27
6939,豊中,352,27
6940,蛍池,352,27
6941,石橋阪大前,352,27
6942,池田,352,27
6943,川西能勢口,352,28
6944,雲雀丘花屋敷,352,28
6945,山本,352,28
6946,中山観音,352,28
6947,売布神社,352,28
6948,清荒神,352,28
6949,宝塚,352,28
6950,京都河原町,353,26
6951,烏丸,353,26
6952,大宮,353,26
6953,西院,353,26
6954,西京極,353,26
6955,桂,353,26
6956,洛西口,353,26
6957,東向日,353,26
6958,西向日,353,26
6959,長岡天神,353,26
6960,西山天王山,353,26
6961,大山崎,353,26
6962,水無瀬,353,27
6963,上牧,353,27
6964,高槻市,353,27
6965,富田,353,27
6966,総持寺,353,27
6967,茨木市,353,27
6968,南茨木,353,27
6969,摂津市,353,27
6970,正雀,353,27
6971,相川,353,27
6972,上新庄,353,27
6973,淡路,353,27
6974,崇禅寺,353,27
6975,南方,353,27
6976,十三,353,27
6977,大阪梅田,353,27
6978,今津,354,28
6979,阪神国道,354,28
6980,西宮北口,354,28
6981,門戸厄神,354,28
6982,甲東園,354,28
6983,仁川,354,28
6984,小林,354,28
6985,逆瀬川,354,28
6986,宝塚南口,354,28
6987,宝塚,354,28
6988,夙川,355,28
6989,苦楽園口,355,28
6990,甲陽園,355,28
6991,塚口,356,28
6992,稲野,356,28
6993,新伊丹,356,28
6994,伊丹,356,28
6995,石橋阪大前,357,27
6996,桜井,357,27
6997,牧落,357,27
6998,箕面,357,27
6999,北千里,358,27
7000,山田,358,27
7001,南千里,358,27
7002,千里山,358,27
7003,関大前,358,27
7004,豊津,358,27
7005,吹田,358,27
7006,下新庄,358,27
7007,淡路,358,27
7008,柴島,358,27
7009,天神橋筋六丁目,358,27
7010,桂,359,26
7011,上桂,359,26
7012,松尾大社,359,26
7013,嵐山,359,26
7014,大阪梅田,360,27
7015,福島,360,27
7016,野田,360,27
7017,淀川,360,27
7018,姫島,360,27
7019,千船,360,27
7020,杭瀬,360,28
7021,大物,360,28
7022,尼崎,360,28
7023,出屋敷,360,28
7024,尼崎センタープール前,360,28
7025,武庫川,360,28
7026,鳴尾・武庫川女子大前,360,28
7027,甲子園,360,28
7028,久寿川,360,28
7029,今津,360,28
7030,西宮,360,28
7031,香櫨園,360,28
7032,打出,360,28
7033,芦屋,360,28
7034,深江,360,28
7035,青木,360,28
7036,魚崎,360,28
7037,住吉,360,28
7038,御影,360,28
7039,石屋川,360,28
7040,新在家,360,28
7041,大石,360,28
7042,西灘,360,28
7043,岩屋,360,28
7044,春日野道,360,28
7045,神戸三宮,360,28
7046,元町,360,28
7047,大阪難波,361,27
7048,桜川,361,27
7049,ドーム前,361,27
7050,九条,361,27
7051,西九条,361,27
7052,千鳥橋,361,27
7053,伝法,361,27
7054,福,361,27
7055,出来島,361,27
7056,大物,361,28
7057,尼崎,361,28
7058,武庫川,362,28
7059,東鳴尾,362,28
7060,洲先,362,28
7061,武庫川団地前,362,28
7062,西鉄福岡（天神）,363,40
7063,薬院,363,40
7064,西鉄平尾,363,40
7065,高宮,363,40
7066,大橋,363,40
7067,井尻,363,40
7068,雑餉隈,363,40
7069,桜並木,363,40
7070,春日原,363,40
7071,白木原,363,40
7072,下大利,363,40
7073,都府楼前,363,40
7074,西鉄二日市,363,40
7075,紫,363,40
7076,朝倉街道,363,40
7077,桜台,363,40
7078,筑紫,363,40
7079,津古,363,40
7080,三国が丘,363,40
7081,三沢,363,40
7082,大保,363,40
7083,西鉄小郡,363,40
7084,端間,363,40
7085,味坂,363,40
7086,宮の陣,363,40
7087,櫛原,363,40
7088,西鉄久留米,363,40
7089,花畑,363,40
7090,聖マリア病院前,363,40
7091,津福,363,40
7092,安武,363,40
7093,大善寺,363,40
7094,三潴,363,40
7095,犬塚,363,40
7096,大溝,363,40
7097,八丁牟田,363,40
7098,蒲池,363,40
7099,矢加部,363,40
7100,西鉄柳川,363,40
7101,徳益,363,40
7102,塩塚,363,40
7103,西鉄中島,363,40
7104,江の浦,363,40
7105,開,363,40
7106,西鉄渡瀬,363,40
7107,倉永,363,40
7108,東甘木,363,40
7109,西鉄銀水,363,40
7110,新栄町,363,40
7111,大牟田,363,40
7112,西鉄二日市,364,40
7113,西鉄五条,364,40
7114,太宰府,364,40
7115,宮の陣,365,40
7116,五郎丸,365,40
7117,学校前,365,40
7118,古賀茶屋,365,40
7119,北野,365,40
7120,大城,365,40
7121,金島,365,40
7122,大堰,365,40
7123,本郷,365,40
7124,上浦,365,40
7125,馬田,365,40
7126,甘木,365,40
7127,貝塚,366,40
7128,名島,366,40
7129,西鉄千早,366,40
7130,香椎宮前,366,40
7131,西鉄香椎,366,40
7132,香椎花園前,366,40
7133,唐の原,366,40
7134,和白,366,40
7135,三苫,366,40
7136,西鉄新宮,366,40
7137,古賀ゴルフ場前,366,40
7138,西鉄古賀,366,40
7139,花見,366,40
7140,西鉄福間,366,40
7141,宮地岳,366,40
7142,津屋崎,366,40
7143,宮の沢,367,1
7144,発寒南,367,1
7145,琴似,367,1
7146,二十四軒,367,1
7147,西２８丁目,367,1
7148,円山公園,367,1
7149,西１８丁目,367,1
7150,西１１丁目,367,1
7151,大通,367,1
7152,バスセンター前,367,1
7153,菊水,367,1
7154,東札幌,367,1
7155,白石,367,1
7156,南郷７丁目,367,1
7157,南郷１３丁目,367,1
7158,南郷１８丁目,367,1
7159,大谷地,367,1
7160,ひばりが丘,367,1
7161,新さっぽろ,367,1
7162,麻生,368,1
7163,北３４条,368,1
7164,北２４条,368,1
7165,北１８条,368,1
7166,北１２条,368,1
7167,さっぽろ,368,1
7168,大通,368,1
7169,すすきの,368,1
7170,中島公園,368,1
7171,幌平橋,368,1
7172,中の島,368,1
7173,平岸,368,1
7174,南平岸,368,1
7175,澄川,368,1
7176,自衛隊前,368,1
7177,真駒内,368,1
7178,栄町,369,1
7179,新道東,369,1
7180,元町,369,1
7181,環状通東,369,1
7182,東区役所前,369,1
7183,北１３条東,369,1
7184,さっぽろ,369,1
7185,大通,369,1
7186,豊水すすきの,369,1
7187,学園前,369,1
7188,豊平公園,369,1
7189,美園,369,1
7190,月寒中央,369,1
7191,福住,369,1
7192,西４丁目,370,1
7193,西８丁目,370,1
7194,中央区役所前,370,1
7195,西１５丁目,370,1
7196,西線６条,370,1
7197,西線９条旭山公園通,370,1
7198,西線１１条,370,1
7199,西線１４条,370,1
7200,西線１６条,370,1
7201,ロープウェイ入口,370,1
7202,電車事業所前,370,1
7203,中央図書館前,370,1
7204,石山通,370,1
7205,東屯田通,370,1
7206,幌南小学校前,370,1
7207,山鼻１９条,370,1
7208,静修学園前,370,1
7209,行啓通,370,1
7210,中島公園通,370,1
7211,山鼻９条,370,1
7212,東本願寺前,370,1
7213,資生館小学校前,370,1
7214,すすきの,370,1
7215,狸小路,370,1
7216,湯の川,371,1
7217,湯の川温泉,371,1
7218,函館アリーナ前,371,1
7219,駒場車庫前,371,1
7220,競馬場前,371,1
7221,深堀町,371,1
7222,柏木町,371,1
7223,杉並町,371,1
7224,五稜郭公園前,371,1
7225,中央病院前,371,1
7226,千代台,371,1
7227,堀川町,371,1
7228,昭和橋,371,1
7229,千歳町,371,1
7230,新川町,371,1
